Date,Amount,Category
2023-03-05,186.74,Groceries
2023-03-05,587.23,Freelance
2023-03-05,444.34,Utilities
2023-03-05,422.9,Investment Return
2023-03-06,178.05,Utilities
2023-03-06,992.28,Rent
2023-03-06,2082.85,Salary
2023-03-06,256.32,Shopping
2023-03-06,213.82,Groceries
2023-03-06,257.12,Groceries
2023-03-06,2263.96,Salary
2023-03-07,558.65,Freelance
2023-03-07,64.46,Entertainment
2023-03-07,158.54,Groceries
2023-03-07,73.61,Healthcare
2023-03-07,137.21,Shopping
2023-03-07,1075.97,Rent
2023-03-07,954.04,Rent
2023-03-08,340.4,Transport
2023-03-08,2105.56,Salary
2023-03-08,238.98,Healthcare
2023-03-08,323.88,Utilities
2023-03-08,987.02,Rent
2023-03-08,73.04,Education
2023-03-08,239.73,Transport
2023-03-08,1000.48,Rent
2023-03-09,245.07,Transport
2023-03-09,183.1,Transport
2023-03-09,632.63,Investment Return
2023-03-09,329.98,Utilities
2023-03-09,1965.39,Salary
2023-03-10,588.07,Freelance
2023-03-10,352.55,Education
2023-03-10,286.67,Transport
2023-03-10,482.59,Transport
2023-03-10,24.7,Utilities
2023-03-10,127.25,Entertainment
2023-03-11,451.9,Education
2023-03-11,34.95,Healthcare
2023-03-11,532.58,Investment Return
2023-03-11,600.4,Investment Return
2023-03-12,384.39,Entertainment
2023-03-12,62.52,Education
2023-03-12,919.45,Rent
2023-03-12,22.97,Transport
2023-03-12,159.91,Entertainment
2023-03-12,498.41,Shopping
2023-03-13,110.77,Entertainment
2023-03-13,482.68,Utilities
2023-03-13,224.15,Shopping
2023-03-13,149.39,Healthcare
2023-03-13,447.98,Healthcare
2023-03-13,264.72,Shopping
2023-03-13,2053.38,Salary
2023-03-13,51.49,Transport
2023-03-14,224.21,Groceries
2023-03-14,1032.6,Rent
2023-03-14,205.55,Healthcare
2023-03-14,945.29,Rent
2023-03-14,460.69,Transport
2023-03-14,2063.27,Salary
2023-03-15,300.57,Education
2023-03-15,713.25,Freelance
2023-03-15,79.65,Education
2023-03-15,2111.66,Salary
2023-03-15,420.38,Utilities
2023-03-15,449.46,Transport
2023-03-15,139.53,Transport
2023-03-16,210.5,Groceries
2023-03-16,1914.73,Salary
2023-03-16,296.88,Healthcare
2023-03-16,80.53,Shopping
2023-03-16,151.06,Education
2023-03-17,321.69,Transport
2023-03-17,332.77,Healthcare
2023-03-17,174.5,Healthcare
2023-03-17,179.53,Groceries
2023-03-17,299.87,Investment Return
2023-03-17,423.24,Education
2023-03-17,597.29,Investment Return
2023-03-17,433.75,Education
2023-03-18,539.59,Investment Return
2023-03-18,971.08,Rent
2023-03-18,1934.6,Salary
2023-03-18,949.35,Rent
2023-03-19,383.82,Investment Return
2023-03-19,996.04,Rent
2023-03-19,381.9,Education
2023-03-19,299.21,Entertainment
2023-03-19,495.52,Utilities
2023-03-20,918.8,Rent
2023-03-20,428.83,Freelance
2023-03-20,151.14,Utilities
2023-03-20,1050.2,Rent
2023-03-20,241.85,Utilities
2023-03-20,336.77,Transport
2023-03-20,1931.96,Salary
2023-03-20,271.31,Utilities
2023-03-20,391.55,Freelance
2023-03-21,117.56,Healthcare
2023-03-21,213.76,Transport
2023-03-21,1994.44,Salary
2023-03-21,102.49,Entertainment
2023-03-22,154.68,Groceries
2023-03-22,462.95,Entertainment
2023-03-22,394.43,Freelance
2023-03-22,51.14,Education
2023-03-22,248.26,Utilities
2023-03-22,2040.33,Salary
2023-03-23,910.25,Rent
2023-03-23,125.53,Entertainment
2023-03-23,165.54,Utilities
2023-03-23,268.9,Education
2023-03-23,1036.16,Rent
2023-03-23,441.92,Education
2023-03-24,244.8,Groceries
2023-03-24,444.32,Healthcare
2023-03-24,31.09,Utilities
2023-03-24,391.46,Freelance
2023-03-25,150.51,Utilities
2023-03-25,261.5,Shopping
2023-03-25,333.94,Transport
2023-03-25,158.91,Utilities
2023-03-25,404.43,Shopping
2023-03-25,966.09,Rent
2023-03-25,480.6,Education
2023-03-25,244.18,Entertainment
2023-03-25,311.04,Shopping
2023-03-26,388.73,Utilities
2023-03-26,285.61,Freelance
2023-03-26,415.22,Healthcare
2023-03-26,214.73,Groceries
2023-03-26,72.89,Education
2023-03-26,224.53,Groceries
2023-03-26,1000.25,Rent
2023-03-27,415.67,Investment Return
2023-03-27,125.73,Education
2023-03-27,254.4,Healthcare
2023-03-27,988.53,Rent
2023-03-28,444.86,Education
2023-03-28,481.88,Shopping
2023-03-28,944.23,Rent
2023-03-28,19.67,Shopping
2023-03-28,550.3,Freelance
2023-03-28,72.12,Utilities
2023-03-28,164.18,Education
2023-03-29,226.32,Groceries
2023-03-29,147.41,Shopping
2023-03-29,317.89,Shopping
2023-03-29,133.28,Entertainment
2023-03-29,2304.29,Salary
2023-03-30,492.59,Transport
2023-03-30,293.62,Entertainment
2023-03-30,220.0,Shopping
2023-03-30,192.05,Groceries
2023-03-31,359.72,Transport
2023-03-31,188.72,Groceries
2023-03-31,130.51,Shopping
2023-03-31,219.62,Education
2023-04-01,48.99,Shopping
2023-04-01,1967.78,Salary
2023-04-01,439.83,Investment Return
2023-04-02,18.14,Utilities
2023-04-02,183.04,Transport
2023-04-02,230.47,Entertainment
2023-04-02,424.85,Shopping
2023-04-02,214.69,Groceries
2023-04-02,70.44,Transport
2023-04-02,410.96,Healthcare
2023-04-03,208.77,Healthcare
2023-04-03,149.47,Utilities
2023-04-03,85.97,Transport
2023-04-03,376.74,Healthcare
2023-04-04,428.33,Investment Return
2023-04-04,270.36,Transport
2023-04-04,457.53,Education
2023-04-04,512.96,Freelance
2023-04-04,49.66,Entertainment
2023-04-04,42.74,Education
2023-04-04,134.27,Entertainment
2023-04-05,484.82,Utilities
2023-04-05,459.23,Education
2023-04-05,332.85,Transport
2023-04-05,1029.7,Rent
2023-04-05,155.59,Groceries
2023-04-06,404.02,Transport
2023-04-06,299.85,Shopping
2023-04-06,1922.3,Salary
2023-04-06,331.79,Education
2023-04-06,1945.39,Salary
2023-04-06,418.64,Education
2023-04-06,252.88,Groceries
2023-04-06,338.99,Investment Return
2023-04-06,455.31,Entertainment
2023-04-06,484.78,Healthcare
2023-04-06,1947.97,Salary
2023-04-06,201.91,Healthcare
2023-04-06,1053.05,Rent
2023-04-07,477.45,Investment Return
2023-04-07,325.88,Freelance
2023-04-07,1030.35,Rent
2023-04-08,212.21,Utilities
2023-04-08,481.62,Entertainment
2023-04-08,1015.7,Rent
2023-04-08,2017.26,Salary
2023-04-08,195.59,Groceries
2023-04-08,378.51,Education
2023-04-09,30.11,Utilities
2023-04-09,445.22,Transport
2023-04-10,187.41,Shopping
2023-04-10,2081.64,Salary
2023-04-10,2044.05,Salary
2023-04-10,216.26,Groceries
2023-04-11,96.56,Transport
2023-04-11,460.99,Healthcare
2023-04-11,327.4,Healthcare
2023-04-11,630.37,Freelance
2023-04-11,453.18,Entertainment
2023-04-11,1952.16,Salary
2023-04-11,133.66,Transport
2023-04-11,21.35,Healthcare
2023-04-12,19.43,Transport
2023-04-12,46.64,Education
2023-04-12,431.93,Transport
2023-04-12,340.58,Education
2023-04-13,231.67,Groceries
2023-04-13,948.0,Rent
2023-04-13,63.8,Entertainment
2023-04-13,228.47,Utilities
2023-04-13,298.1,Entertainment
2023-04-13,153.84,Shopping
2023-04-13,315.74,Healthcare
2023-04-14,961.03,Rent
2023-04-14,412.91,Shopping
2023-04-14,205.21,Groceries
2023-04-14,392.52,Shopping
2023-04-14,128.47,Transport
2023-04-14,185.62,Utilities
2023-04-14,675.19,Investment Return
2023-04-15,413.4,Transport
2023-04-15,460.01,Freelance
2023-04-15,604.09,Freelance
2023-04-15,320.34,Shopping
2023-04-16,418.78,Investment Return
2023-04-16,183.61,Education
2023-04-16,1004.25,Rent
2023-04-17,360.88,Transport
2023-04-17,150.76,Shopping
2023-04-17,223.25,Groceries
2023-04-18,2048.61,Salary
2023-04-18,1882.25,Salary
2023-04-18,331.64,Shopping
2023-04-19,343.93,Education
2023-04-19,450.06,Utilities
2023-04-19,17.53,Education
2023-04-19,502.67,Freelance
2023-04-19,29.71,Utilities
2023-04-19,486.91,Freelance
2023-04-19,260.13,Shopping
2023-04-19,898.31,Rent
2023-04-19,1117.49,Rent
2023-04-20,365.73,Healthcare
2023-04-20,329.51,Entertainment
2023-04-20,489.21,Utilities
2023-04-20,119.92,Entertainment
2023-04-20,50.84,Healthcare
2023-04-20,53.67,Utilities
2023-04-20,213.52,Education
2023-04-20,2153.14,Salary
2023-04-21,473.84,Education
2023-04-21,490.83,Investment Return
2023-04-21,260.3,Shopping
2023-04-21,193.03,Utilities
2023-04-21,1098.98,Rent
2023-04-21,274.18,Shopping
2023-04-21,27.99,Entertainment
2023-04-21,1098.38,Rent
2023-04-21,207.68,Shopping
2023-04-21,1073.69,Rent
2023-04-22,157.02,Transport
2023-04-22,976.47,Rent
2023-04-22,554.83,Investment Return
2023-04-23,169.41,Transport
2023-04-23,594.18,Freelance
2023-04-23,1912.17,Salary
2023-04-23,436.37,Utilities
2023-04-23,943.18,Rent
2023-04-23,485.94,Utilities
2023-04-23,421.8,Investment Return
2023-04-23,222.69,Groceries
2023-04-23,367.52,Entertainment
2023-04-24,374.55,Healthcare
2023-04-24,369.76,Education
2023-04-24,1903.63,Salary
2023-04-24,598.2,Investment Return
2023-04-24,288.28,Entertainment
2023-04-24,1924.14,Salary
2023-04-25,151.01,Healthcare
2023-04-25,965.2,Rent
2023-04-25,1937.26,Salary
2023-04-26,174.93,Groceries
2023-04-26,422.74,Healthcare
2023-04-27,960.14,Rent
2023-04-27,88.18,Shopping
2023-04-27,432.89,Utilities
2023-04-27,121.78,Transport
2023-04-27,419.62,Healthcare
2023-04-28,180.79,Entertainment
2023-04-28,202.99,Groceries
2023-04-28,366.74,Utilities
2023-04-28,1925.64,Salary
2023-04-29,1035.94,Rent
2023-04-29,220.29,Entertainment
2023-04-29,1840.69,Salary
2023-04-29,1003.72,Rent
2023-04-29,455.54,Freelance
2023-04-29,994.56,Rent
2023-04-29,45.32,Healthcare
2023-04-29,646.96,Freelance
2023-04-29,976.66,Rent
2023-04-30,290.36,Utilities
2023-04-30,116.33,Transport
2023-04-30,451.56,Investment Return
2023-04-30,981.68,Rent
2023-05-01,2090.24,Salary
2023-05-01,24.07,Utilities
2023-05-01,471.95,Utilities
2023-05-01,360.84,Shopping
2023-05-01,354.82,Education
2023-05-01,995.76,Rent
2023-05-01,175.4,Groceries
2023-05-01,662.82,Freelance
2023-05-02,166.37,Groceries
2023-05-02,94.63,Transport
2023-05-03,987.73,Rent
2023-05-03,228.45,Transport
2023-05-03,1055.56,Rent
2023-05-03,178.71,Healthcare
2023-05-03,65.08,Transport
2023-05-04,420.99,Transport
2023-05-04,356.09,Education
2023-05-04,373.29,Shopping
2023-05-04,257.79,Utilities
2023-05-05,23.25,Education
2023-05-05,77.6,Entertainment
2023-05-05,409.89,Education
2023-05-05,436.91,Transport
2023-05-05,158.32,Shopping
2023-05-06,203.94,Shopping
2023-05-06,364.25,Utilities
2023-05-06,1084.93,Rent
2023-05-06,95.45,Shopping
2023-05-06,335.95,Transport
2023-05-06,478.45,Healthcare
2023-05-06,22.35,Healthcare
2023-05-06,400.21,Education
2023-05-07,337.88,Healthcare
2023-05-07,261.62,Healthcare
2023-05-07,344.55,Education
2023-05-08,15.79,Utilities
2023-05-09,394.04,Transport
2023-05-09,336.96,Utilities
2023-05-09,201.53,Shopping
2023-05-09,199.24,Groceries
2023-05-09,416.1,Shopping
2023-05-09,461.77,Utilities
2023-05-09,212.54,Groceries
2023-05-09,373.41,Utilities
2023-05-09,274.18,Utilities
2023-05-09,464.2,Transport
2023-05-09,446.18,Investment Return
2023-05-09,598.75,Investment Return
2023-05-10,343.27,Utilities
2023-05-10,217.34,Groceries
2023-05-10,19.47,Healthcare
2023-05-10,322.64,Education
2023-05-10,97.37,Entertainment
2023-05-11,195.36,Groceries
2023-05-11,460.73,Investment Return
2023-05-11,391.64,Utilities
2023-05-11,153.82,Transport
2023-05-11,446.85,Utilities
2023-05-12,45.53,Healthcare
2023-05-12,195.71,Education
2023-05-12,203.19,Groceries
2023-05-12,1011.0,Rent
2023-05-12,372.57,Shopping
2023-05-12,392.73,Investment Return
2023-05-12,425.9,Education
2023-05-13,997.24,Rent
2023-05-13,102.3,Shopping
2023-05-13,199.37,Utilities
2023-05-13,28.45,Healthcare
2023-05-13,241.42,Groceries
2023-05-13,310.25,Education
2023-05-13,232.93,Utilities
2023-05-13,237.26,Groceries
2023-05-14,120.94,Education
2023-05-14,1020.19,Rent
2023-05-14,68.47,Shopping
2023-05-14,110.05,Healthcare
2023-05-15,15.94,Education
2023-05-15,2144.08,Salary
2023-05-15,231.15,Shopping
2023-05-15,133.36,Education
2023-05-15,470.15,Education
2023-05-16,59.4,Transport
2023-05-16,492.3,Transport
2023-05-16,507.52,Investment Return
2023-05-17,304.46,Utilities
2023-05-17,155.61,Groceries
2023-05-17,542.86,Investment Return
2023-05-18,435.55,Utilities
2023-05-18,164.88,Groceries
2023-05-19,159.15,Groceries
2023-05-19,475.06,Shopping
2023-05-19,240.52,Groceries
2023-05-19,339.43,Freelance
2023-05-19,69.38,Healthcare
2023-05-20,489.18,Utilities
2023-05-20,1010.25,Rent
2023-05-20,1942.82,Salary
2023-05-20,942.64,Rent
2023-05-20,182.49,Education
2023-05-20,958.31,Rent
2023-05-20,2073.88,Salary
2023-05-20,908.23,Rent
2023-05-20,513.22,Freelance
2023-05-21,165.2,Entertainment
2023-05-22,199.23,Utilities
2023-05-22,48.71,Entertainment
2023-05-22,214.27,Groceries
2023-05-22,1874.95,Salary
2023-05-22,104.56,Utilities
2023-05-22,127.94,Education
2023-05-22,258.43,Education
2023-05-22,151.06,Transport
2023-05-22,542.98,Investment Return
2023-05-23,416.76,Education
2023-05-23,651.82,Investment Return
2023-05-23,119.91,Shopping
2023-05-24,1987.36,Salary
2023-05-24,1088.12,Rent
2023-05-24,193.85,Entertainment
2023-05-24,20.47,Transport
2023-05-24,228.72,Groceries
2023-05-25,1960.05,Salary
2023-05-25,228.97,Shopping
2023-05-25,143.35,Utilities
2023-05-25,406.36,Transport
2023-05-25,959.89,Rent
2023-05-26,54.66,Education
2023-05-26,407.08,Shopping
2023-05-26,415.1,Shopping
2023-05-26,662.91,Investment Return
2023-05-26,360.2,Freelance
2023-05-26,2014.1,Salary
2023-05-26,163.62,Entertainment
2023-05-26,213.8,Groceries
2023-05-26,267.53,Transport
2023-05-27,2093.46,Salary
2023-05-27,468.74,Healthcare
2023-05-27,233.4,Transport
2023-05-27,160.16,Shopping
2023-05-27,357.57,Transport
2023-05-28,270.13,Healthcare
2023-05-28,2041.81,Salary
2023-05-29,485.36,Entertainment
2023-05-29,1880.16,Salary
2023-05-29,1998.09,Salary
2023-05-29,993.92,Rent
2023-05-30,208.15,Entertainment
2023-05-30,105.51,Healthcare
2023-05-30,1003.61,Rent
2023-05-30,2037.9,Salary
2023-05-30,271.32,Entertainment
2023-05-30,388.56,Education
2023-05-31,190.41,Transport
2023-05-31,278.1,Utilities
2023-05-31,57.41,Utilities
2023-06-01,212.24,Education
2023-06-01,160.33,Groceries
2023-06-01,251.7,Groceries
2023-06-01,106.86,Transport
2023-06-01,1007.52,Rent
2023-06-01,313.04,Entertainment
2023-06-01,205.28,Transport
2023-06-01,184.12,Education
2023-06-01,476.92,Transport
2023-06-01,464.85,Utilities
2023-06-01,67.29,Entertainment
2023-06-01,330.0,Shopping
2023-06-02,163.38,Groceries
2023-06-03,432.99,Healthcare
2023-06-03,82.43,Shopping
2023-06-03,488.23,Transport
2023-06-04,398.18,Utilities
2023-06-04,2042.8,Salary
2023-06-04,41.4,Entertainment
2023-06-04,387.89,Transport
2023-06-05,2013.1,Salary
2023-06-05,1017.89,Rent
2023-06-05,247.1,Entertainment
2023-06-05,156.66,Healthcare
2023-06-05,350.36,Utilities
2023-06-05,272.67,Utilities
2023-06-05,405.2,Shopping
2023-06-06,428.58,Transport
2023-06-06,481.34,Healthcare
2023-06-06,604.13,Freelance
2023-06-06,472.27,Education
2023-06-07,213.82,Education
2023-06-07,1017.59,Rent
2023-06-07,395.46,Freelance
2023-06-07,69.79,Transport
2023-06-07,1918.1,Salary
2023-06-07,131.64,Entertainment
2023-06-07,300.52,Investment Return
2023-06-07,76.64,Utilities
2023-06-08,100.41,Shopping
2023-06-08,309.22,Shopping
2023-06-08,452.56,Entertainment
2023-06-08,58.39,Utilities
2023-06-08,932.37,Rent
2023-06-08,542.57,Investment Return
2023-06-08,168.04,Transport
2023-06-08,990.6,Rent
2023-06-09,382.74,Healthcare
2023-06-09,324.62,Shopping
2023-06-09,111.81,Education
2023-06-09,383.43,Education
2023-06-09,406.32,Investment Return
2023-06-09,255.28,Entertainment
2023-06-10,516.99,Investment Return
2023-06-10,201.61,Groceries
2023-06-10,392.53,Utilities
2023-06-10,2011.84,Salary
2023-06-10,2007.67,Salary
2023-06-10,466.36,Shopping
2023-06-11,534.74,Investment Return
2023-06-11,571.69,Freelance
2023-06-11,13.01,Education
2023-06-11,160.46,Groceries
2023-06-11,2017.73,Salary
2023-06-11,1126.11,Rent
2023-06-11,311.97,Transport
2023-06-12,304.91,Entertainment
2023-06-12,319.15,Shopping
2023-06-12,99.75,Healthcare
2023-06-12,484.54,Utilities
2023-06-12,51.65,Entertainment
2023-06-13,142.71,Entertainment
2023-06-13,307.65,Shopping
2023-06-13,424.67,Freelance
2023-06-13,1910.64,Salary
2023-06-13,1008.05,Rent
2023-06-13,586.66,Investment Return
2023-06-14,1823.23,Salary
2023-06-14,1022.23,Rent
2023-06-14,616.41,Investment Return
2023-06-15,495.46,Education
2023-06-15,376.18,Transport
2023-06-15,436.63,Entertainment
2023-06-15,1065.92,Rent
2023-06-16,571.95,Freelance
2023-06-16,1077.3,Rent
2023-06-16,437.96,Transport
2023-06-16,219.43,Entertainment
2023-06-16,996.78,Rent
2023-06-16,573.41,Investment Return
2023-06-17,15.66,Shopping
2023-06-17,385.43,Freelance
2023-06-17,220.21,Shopping
2023-06-18,321.73,Entertainment
2023-06-18,491.55,Freelance
2023-06-18,67.74,Shopping
2023-06-18,372.83,Healthcare
2023-06-18,184.37,Healthcare
2023-06-18,194.36,Groceries
2023-06-18,1035.42,Rent
2023-06-19,339.18,Healthcare
2023-06-19,1025.68,Rent
2023-06-19,465.88,Education
2023-06-19,35.92,Utilities
2023-06-19,254.48,Groceries
2023-06-20,184.81,Utilities
2023-06-20,484.08,Healthcare
2023-06-20,60.62,Transport
2023-06-20,303.44,Entertainment
2023-06-20,1027.62,Rent
2023-06-21,224.38,Healthcare
2023-06-21,2118.25,Salary
2023-06-22,176.48,Entertainment
2023-06-22,2048.97,Salary
2023-06-22,385.1,Transport
2023-06-22,392.71,Freelance
2023-06-23,981.85,Rent
2023-06-23,237.52,Education
2023-06-23,359.54,Healthcare
2023-06-23,540.41,Freelance
2023-06-23,481.72,Education
2023-06-23,272.32,Freelance
2023-06-23,154.9,Education
2023-06-23,209.2,Healthcare
2023-06-24,209.26,Groceries
2023-06-24,95.77,Utilities
2023-06-24,970.43,Rent
2023-06-24,315.71,Healthcare
2023-06-25,669.2,Freelance
2023-06-25,1900.56,Salary
2023-06-25,75.05,Healthcare
2023-06-26,87.21,Shopping
2023-06-26,22.37,Education
2023-06-26,112.01,Shopping
2023-06-26,75.65,Healthcare
2023-06-27,213.1,Education
2023-06-27,1880.54,Salary
2023-06-27,371.77,Healthcare
2023-06-27,1040.89,Rent
2023-06-27,233.01,Transport
2023-06-27,1029.84,Rent
2023-06-28,515.99,Freelance
2023-06-28,419.44,Entertainment
2023-06-28,513.87,Investment Return
2023-06-28,387.99,Transport
2023-06-28,983.27,Rent
2023-06-29,200.73,Entertainment
2023-06-29,106.54,Entertainment
2023-06-30,189.76,Education
2023-06-30,981.68,Rent
2023-06-30,1020.95,Rent
2023-06-30,239.58,Groceries
2023-07-01,28.9,Healthcare
2023-07-01,20.23,Transport
2023-07-01,460.19,Healthcare
2023-07-01,305.39,Healthcare
2023-07-01,318.03,Transport
2023-07-01,27.45,Education
2023-07-01,397.44,Entertainment
2023-07-01,453.48,Investment Return
2023-07-02,477.89,Investment Return
2023-07-02,333.43,Entertainment
2023-07-02,403.34,Investment Return
2023-07-02,552.23,Investment Return
2023-07-03,2168.76,Salary
2023-07-03,230.32,Education
2023-07-03,257.52,Groceries
2023-07-03,145.64,Healthcare
2023-07-03,946.87,Rent
2023-07-04,373.16,Education
2023-07-04,452.76,Healthcare
2023-07-04,157.31,Healthcare
2023-07-04,144.79,Transport
2023-07-04,1038.07,Rent
2023-07-05,235.49,Utilities
2023-07-05,68.73,Education
2023-07-05,1874.38,Salary
2023-07-05,1860.49,Salary
2023-07-05,332.17,Entertainment
2023-07-05,364.42,Shopping
2023-07-05,2135.01,Salary
2023-07-05,2151.01,Salary
2023-07-06,228.47,Groceries
2023-07-06,183.35,Shopping
2023-07-06,995.13,Rent
2023-07-07,304.6,Transport
2023-07-08,1889.77,Salary
2023-07-08,427.28,Shopping
2023-07-08,545.71,Investment Return
2023-07-09,198.79,Groceries
2023-07-09,497.03,Transport
2023-07-09,197.06,Groceries
2023-07-09,1037.34,Rent
2023-07-09,298.17,Freelance
2023-07-09,118.02,Utilities
2023-07-09,379.59,Entertainment
2023-07-09,424.54,Entertainment
2023-07-10,195.39,Groceries
2023-07-10,412.74,Freelance
2023-07-10,165.1,Groceries
2023-07-10,185.6,Transport
2023-07-10,429.6,Entertainment
2023-07-10,604.31,Freelance
2023-07-10,966.15,Rent
2023-07-10,2034.75,Salary
2023-07-11,226.1,Groceries
2023-07-11,488.55,Investment Return
2023-07-11,1037.73,Rent
2023-07-11,10.02,Utilities
2023-07-11,577.64,Investment Return
2023-07-12,347.61,Education
2023-07-12,349.82,Healthcare
2023-07-12,941.02,Rent
2023-07-12,576.33,Investment Return
2023-07-12,218.44,Groceries
2023-07-12,449.57,Entertainment
2023-07-12,291.57,Entertainment
2023-07-12,265.7,Investment Return
2023-07-13,11.32,Healthcare
2023-07-13,69.62,Transport
2023-07-13,215.09,Groceries
2023-07-14,399.26,Transport
2023-07-14,98.7,Education
2023-07-14,203.47,Transport
2023-07-14,467.07,Transport
2023-07-15,296.78,Entertainment
2023-07-15,103.94,Entertainment
2023-07-15,87.81,Utilities
2023-07-15,620.46,Freelance
2023-07-15,498.02,Freelance
2023-07-15,281.06,Entertainment
2023-07-15,658.87,Freelance
2023-07-16,442.65,Shopping
2023-07-16,206.15,Groceries
2023-07-16,413.99,Investment Return
2023-07-16,1105.85,Rent
2023-07-16,93.63,Transport
2023-07-17,1963.98,Salary
2023-07-17,184.59,Groceries
2023-07-17,1071.73,Rent
2023-07-17,321.6,Transport
2023-07-17,104.2,Shopping
2023-07-18,965.33,Rent
2023-07-18,1011.03,Rent
